time,AP,DAY,DEOK,EKPC,PEPCO,RECO
01/01/2016 0:00,4964.537,1741,2732.349,1485,2351.764,141.654
01/01/2016 1:00,4891.24,1694,2671.339,1482,2325.194,130.591
01/01/2016 2:00,4831.363,1659,2609.347,1438,2269.001,123.191
01/01/2016 3:00,4726.83,1630,2587.355,1464,2273.126,119.415
01/01/2016 4:00,4735.024,1643,2599.347,1446,2243.84,119.177
01/01/2016 5:00,4847.579,1677,2660.341,1487,2339.301,121.494
01/01/2016 6:00,5030.395,1719,2715.34,1519,2419.088,125.849
01/01/2016 7:00,5142.485,1780,2772.355,1563,2414.122,128.073
01/01/2016 8:00,5313.321,1793,2801.365,1616,2481.688,129.075
01/01/2016 9:00,5517.526,1854,2838.38,1636,2543.962,134.388
01/01/2016 10:00,5618.504,1883,2876.381,1642,2582.762,138.321
01/01/2016 11:00,5747.115,1906,2885.383,1608,2621.063,141.882
01/01/2016 12:00,5729.291,1904,2862.395,1541,2642.857,144.21
01/01/2016 13:00,5668.648,1890,2820.398,1462,2657.497,147.607
01/01/2016 14:00,5550.371,1886,2779.379,1397,2673.239,151.005
01/01/2016 15:00,5497.611,1890,2790.386,1364,2666.378,151.621
01/01/2016 16:00,5641.877,1924,2822.397,1387,2789.341,161.308
01/01/2016 17:00,6027.735,2039,3054.382,1536,2968.643,179.031
01/01/2016 18:00,6105.08,2079,3190.322,1668,2943.746,180.816
01/01/2016 19:00,6080.273,2058,3178.312,1694,2960.829,178.994
01/01/2016 20:00,6007.503,2029,3150.318,1716,2916.155,175.867
01/01/2016 21:00,5885.412,1982,3116.317,1699,2869.052,170.624
01/01/2016 22:00,5675.976,1910,3020.319,1685,2767.395,160.302
01/01/2016 23:00,5418.367,1846,2912.296,1631,2659.245,147.158
01/02/2016 0:00,5200.892,1786,2808.29,1611,2602.753,134.723
01/02/2016 1:00,5081.509,1737,2745.299,1593,2505.252,127.064
01/02/2016 2:00,5025.734,1713,2709.309,1605,2487.037,123.769
01/02/2016 3:00,5032.784,1706,2707.316,1648,2415.366,122.792
01/02/2016 4:00,5104.306,1727,2732.295,1648,2479.864,122.848
01/02/2016 5:00,5234.439,1771,2795.302,1709,2525.839,125.554
01/02/2016 6:00,5437.782,1843,2919.3,1847.049,2672.278,130.297
01/02/2016 7:00,5663.995,1934,3000.307,1909.266,2759.162,135.696
01/02/2016 8:00,5778.021,1951,3052.323,1952.202,2853.12,141.635
01/02/2016 9:00,5814.206,1975,3048.29,1892.031,2872.909,148.002
01/02/2016 10:00,5822.126,1988,3023.276,1799.751,2842.171,149.736
01/02/2016 11:00,5738.016,1947,2963.292,1676.898,2763.113,149.046
01/02/2016 12:00,5611.114,1918,2907.286,1588.499,2736.8,148.161
01/02/2016 13:00,5481.04,1855,2854.319,1517.372,2630.613,145.147
01/02/2016 14:00,5353.463,1807,2792.351,1456.45,2589.485,143.882
01/02/2016 15:00,5323.195,1780,2746.348,1441.173,2599.137,148.053
01/02/2016 16:00,5485.606,1791,2781.354,1446.728,2645.67,163.517
01/02/2016 17:00,5983.462,1924,2984.349,1583.112,2886.393,180.618
01/02/2016 18:00,6144.405,2012,3147.328,1727.747,2929.975,181.916
01/02/2016 19:00,6126.895,1997,3138.314,1747.939,2920.058,179.235
01/02/2016 20:00,6109.504,1984,3133.312,1732.045,2922.512,177.074
01/02/2016 21:00,6010.158,1942,3069.321,1745.936,2851.838,173.018
01/02/2016 22:00,5794.132,1875,2976.319,1757.198,2815.709,163.039
01/02/2016 23:00,5593.306,1798,2861.313,1737.209,2668.018,150.23
01/03/2016 0:00,5406.461,1733,2748.302,1691.185,2597.433,138.133
01/03/2016 1:00,5250.582,1683,2673.306,1683.727,2535.045,129.268
01/03/2016 2:00,5192.88,1660,2645.31,1662.043,2494.726,125.458
01/03/2016 3:00,5112.326,1651,2625.311,1671.168,2498.458,123.437
01/03/2016 4:00,5099.331,1655,2652.304,1690.226,2532.897,123.513
01/03/2016 5:00,5212.721,1683,2702.302,1763.839,2589.827,125.27
01/03/2016 6:00,5346.126,1729,2766.308,1783.242,2689.528,128.732
01/03/2016 7:00,5558.867,1809,2848.307,1869.334,2744.917,130.833
01/03/2016 8:00,5636.274,1850,2896.318,1917.292,2777.358,133.677
01/03/2016 9:00,5609.352,1925,2922.308,1849.322,2760.256,135.347
01/03/2016 10:00,5563.377,1951,2945.496,1722.669,2692.841,134.53
01/03/2016 11:00,5489.579,1955,2983.764,1602.793,2614.171,134.712
01/03/2016 12:00,5472.36,1963,3024.851,1529.977,2597.675,135.537
01/03/2016 13:00,5370.615,1934,3022.34,1480.975,2557.472,140.158
01/03/2016 14:00,5335.609,1925,2982.779,1414.052,2550.841,139.788
01/03/2016 15:00,5380.486,1955,2950.577,1367.313,2561.902,142.733
01/03/2016 16:00,5724.401,2010,3094.043,1465.151,2634.867,157.263
01/03/2016 17:00,6186.687,2136,3327.318,1582.457,2894.227,179.808
01/03/2016 18:00,6313.718,2182,3418.39,1710.487,3040.126,183.054
01/03/2016 19:00,6322.178,2159,3405.696,1854.992,3049.781,182.356
01/03/2016 20:00,6281.429,2133,3345.275,1839.076,3037.506,177.704
01/03/2016 21:00,6057.509,2045,3210.043,1820.19,2915.192,168.417
01/03/2016 22:00,5771.388,1952,3014.439,1752.078,2789.715,155.277
01/03/2016 23:00,5512.103,1897,2864.149,1644.701,2679.249,140.382
01/04/2016 0:00,5336.607,1837,2766.456,1607.624,2515.499,129.708
01/04/2016 1:00,5304.555,1807,2710.427,1596.688,2464.203,125.989
01/04/2016 2:00,5241.357,1800,2708.5,1564.744,2443.407,123.678
01/04/2016 3:00,5398.066,1812,2719.912,1551.732,2486.085,124.386
01/04/2016 4:00,5551.365,1862,2799.54,1649.504,2616.415,128.076
01/04/2016 5:00,5927.68,1997,3022.141,1767.443,2899.893,137.071
01/04/2016 6:00,6486.488,2204,3321.634,1953.791,3277.774,156.045
01/04/2016 7:00,6794.163,2346,3510.802,1984.144,3535.756,173.685
01/04/2016 8:00,6762.586,2355,3447.024,1971.815,3537.609,179.155
01/04/2016 9:00,6702.904,2340,3446.318,1965.345,3554.067,179.572
01/04/2016 10:00,6754.494,2334,3429.361,1932.814,3432.615,177.831
01/04/2016 11:00,6705.521,2315,3365.155,1893.613,3369.265,176.847
01/04/2016 12:00,6652.37,2325,3330.164,1834.964,3334.294,175.339
01/04/2016 13:00,6680.453,2336,3325.037,1757.677,3307.401,175.863
01/04/2016 14:00,6680.12,2311,3335.733,1731.205,3323.169,177.621
01/04/2016 15:00,6777.783,2298,3358.338,1765.239,3432.623,180.241
01/04/2016 16:00,7056.553,2323,3417.007,1791.3,3568.196,194.121
01/04/2016 17:00,7525.995,2432,3582.525,1958.051,3833.158,215.027
01/04/2016 18:00,7704.85,2513,3708.957,2089.13,3904.739,217.326
01/04/2016 19:00,7703.44,2502,3671.713,2084.484,3806.296,214.874
01/04/2016 20:00,7662.632,2478,3615.256,2115.597,3709.368,209.273
01/04/2016 21:00,7482.307,2418,3519.204,2080.69,3582.986,198.404
01/04/2016 22:00,7241.424,2294,3350.822,2019.892,3414.123,181.409
01/04/2016 23:00,7015.858,2185,3193.997,1945.639,3262.108,163.447
01/05/2016 0:00,6894.037,2124,3088.962,1921.798,3149.637,151.233
01/05/2016 1:00,6806.925,2090,3038.049,1890.036,3182.149,145.218
01/05/2016 2:00,6841.875,2063,3027.978,1906.712,3196.629,142.292
01/05/2016 3:00,6964.012,2086,3059.837,1958.153,3234.47,142.316
01/05/2016 4:00,7142.584,2141,3148.649,2029.183,3374.698,146.095
01/05/2016 5:00,7433.497,2272,3372.201,2174.38,3663.502,156.16
01/05/2016 6:00,8084.27,2484,3714.491,2356.354,4048.05,173.664
01/05/2016 7:00,8323.458,2607,3892.411,2399.547,4266.064,189.716
01/05/2016 8:00,8171.637,2578,3846.465,2331.657,4229.807,194.453
01/05/2016 9:00,7793.065,2532,3739.003,2174.502,4079.68,195.033
01/05/2016 10:00,7589.986,2482,3665.015,2010.433,3910.357,192.84
01/05/2016 11:00,7394.078,2405,3593.011,1921.318,3806.781,191.109
01/05/2016 12:00,7072.225,2359,3538.001,1699.732,3679.827,188.758
01/05/2016 13:00,6913.776,2307,3474.004,1657.494,3623.273,187.38
01/05/2016 14:00,6682.678,2260,3385.638,1573.844,3527.356,186.339
01/05/2016 15:00,6647.266,2215,3341.669,1584.834,3548.487,187.213
01/05/2016 16:00,6911.936,2250,3391.383,1668.924,3646.537,197.765
01/05/2016 17:00,7452.309,2384,3631.955,1855.282,3919.6,217.609
01/05/2016 18:00,7716.628,2497,3801.159,2046.112,3935.176,218.267
01/05/2016 19:00,7777.28,2498,3789.154,2131.369,3894.318,214.547
01/05/2016 20:00,7800.495,2466,3730.288,2130.59,3810.086,208.914
01/05/2016 21:00,7572.842,2392,3626.513,2118.732,3669.724,197.298
01/05/2016 22:00,7309.515,2279,3426.348,2046.708,3480.542,179.092
01/05/2016 23:00,7027.561,2167,3266.887,1977.6,3283.646,161.524
01/06/2016 0:00,6855.46,2103,3166.009,1908.644,3196.859,149.51
01/06/2016 1:00,6820.759,2056,3111.095,1936.648,3180.105,144.132
01/06/2016 2:00,6840.934,2043,3096.37,1952.55,3158.069,141.291
01/06/2016 3:00,6954.961,2040,3126.589,1979.872,3230.734,140.956
01/06/2016 4:00,7196.128,2097,3204.805,2039.839,3344.323,143.699
01/06/2016 5:00,7539.62,2222,3410.974,2100.32,3638.817,152.433
01/06/2016 6:00,8122.379,2441,3708.434,2308.66,4039.4,170.882
01/06/2016 7:00,8293.653,2559,3885.779,2325.841,4218.454,188.305
01/06/2016 8:00,8122.569,2508,3836.01,2231.138,4155.365,191.439
01/06/2016 9:00,7718.377,2473,3760.926,2050.095,3926.472,189.699
01/06/2016 10:00,7346.311,2420,3626.853,1851.193,3679.893,185.835
01/06/2016 11:00,6978.432,2357,3474.928,1691.248,3578.733,181.958
01/06/2016 12:00,6662.417,2292,3404.054,1578.019,3458.33,178.342
01/06/2016 13:00,6463.315,2250,3326.398,1476.842,3397.238,176.699
01/06/2016 14:00,6220.866,2198,3261.01,1419.7,3337.216,175.175
01/06/2016 15:00,6230.541,2159,3213.341,1400.48,3356.791,176.758
01/06/2016 16:00,6423.572,2184,3256.223,1465.98,3452.201,187.102
01/06/2016 17:00,6921.366,2308,3442.93,1636.258,3724.385,206.775
01/06/2016 18:00,7185.267,2399,3590.772,1802.754,3703.713,209.078
01/06/2016 19:00,7277.45,2390,3599.627,1845.91,3709.629,205.935
01/06/2016 20:00,7238.918,2351,3563.506,1868.748,3539.645,200.305
01/06/2016 21:00,7036.925,2287,3463.038,1855.232,3404.008,189.421
01/06/2016 22:00,6780.025,2176,3296.739,1790.788,3222.3,173.193
01/06/2016 23:00,6449.379,2065,3103.018,1696.743,3005.24,155.569
01/07/2016 0:00,6299.499,2009,2987.141,1679.543,2841.039,143.092
01/07/2016 1:00,6153.159,1968,2958.274,1689.437,2777.053,136.982
01/07/2016 2:00,6129.573,1947,2961.402,1676.626,2728.213,134.733
01/07/2016 3:00,6196.873,1943,2961.147,1722.715,2721.597,134.916
01/07/2016 4:00,6372.506,2003,3035.66,1761.877,2780.536,137.925
01/07/2016 5:00,6720.311,2127,3263.926,1893.966,3005.653,146.438
01/07/2016 6:00,7305.694,2341,3567.164,2086.065,3350.062,165.121
01/07/2016 7:00,7561.532,2474,3767.134,2137.458,3574.702,182.122
01/07/2016 8:00,7378.986,2431,3726.015,2025.437,3524.142,185.185
01/07/2016 9:00,7095.618,2381,3611.76,1887.442,3506.814,184.747
01/07/2016 10:00,6803.06,2319,3501.997,1702.323,3457.341,181.677
01/07/2016 11:00,6509.278,2253,3361.07,1535.041,3403.256,178.872
01/07/2016 12:00,6255.103,2206,3269.18,1406.781,3368.822,177.876
01/07/2016 13:00,6070.249,2148,3209.548,1345.84,3331.211,177.01
01/07/2016 14:00,5929.296,2094,3164.148,1277.491,3307.839,173.406
01/07/2016 15:00,5862.248,2047,3103.235,1268.081,3288.7,173.585
01/07/2016 16:00,5989.48,2034,3120.2,1290.102,3358.395,183.406
01/07/2016 17:00,6495.194,2169,3290.631,1428.296,3519.548,201.387
01/07/2016 18:00,6710.739,2269,3476.502,1564.515,3503.69,203.749
01/07/2016 19:00,6773.137,2276,3436.788,1618.768,3378.624,200.198
01/07/2016 20:00,6742.783,2256,3400.919,1598.85,3225.426,194.794
01/07/2016 21:00,6573.748,2194,3317.544,1560.899,3148.823,184.888
01/07/2016 22:00,6275.55,2078,3115.762,1444.961,2876.807,168.256
01/07/2016 23:00,5980.602,1954,2932.206,1341.816,2708.121,151.177
01/08/2016 0:00,5786.663,1880,2785.342,1275.878,2587.394,139.49
01/08/2016 1:00,5720.284,1825,2702.321,1240.178,2474.39,133.971
01/08/2016 2:00,5662.674,1792,2639.347,1294.24,2433.73,131.125
01/08/2016 3:00,5695.697,1779,2647.534,1269.209,2454.984,130.559
01/08/2016 4:00,5813.189,1821,2669.616,1274.198,2494.068,133.696
01/08/2016 5:00,6092.677,1926,2867.746,1418.153,2751.777,142.645
01/08/2016 6:00,6588.658,2129,3162.524,1612.35,3139.989,160.086
01/08/2016 7:00,6851.207,2252,3320.365,1634.298,3364.568,177.588
01/08/2016 8:00,6788.17,2251,3294.41,1603.872,3386.9,180.291
01/08/2016 9:00,6738.413,2247,3305.228,1562.547,3371.9,178.698
01/08/2016 10:00,6707.921,2258,3323.848,1553.88,3381.642,178.412
01/08/2016 11:00,6614.683,2247,3289.013,1496.878,3306.346,176.892
01/08/2016 12:00,6479.085,2226,3242.2,1465.237,3297.375,175.388
01/08/2016 13:00,6432.565,2206,3203.037,1435.469,3293.729,176.484
01/08/2016 14:00,6315.132,2170,3192.815,1366.729,3248.862,175.605
01/08/2016 15:00,6262.307,2120,3149.413,1370.701,3277.626,175.845
01/08/2016 16:00,6318.869,2115,3149.187,1391.162,3342.755,184.834
01/08/2016 17:00,6493.758,2163,3216.138,1433.144,3440.544,196.773
01/08/2016 18:00,6490.609,2155,3231.191,1525.759,3342.561,195.134
01/08/2016 19:00,6362.785,2093,3148.091,1516.792,3209.41,188.686
01/08/2016 20:00,6193.872,2049,3070.276,1472.467,3063.309,182.059
01/08/2016 21:00,5986.842,1965,2975.654,1497.498,2941.473,173.688
01/08/2016 22:00,5657.056,1860,2865.737,1409.415,2770.579,161.41
01/08/2016 23:00,5327.973,1727,2680.005,1382.436,2631.523,146.33
01/09/2016 0:00,5081.316,1631,2527.039,1289.457,2480.997,133.38
01/09/2016 1:00,4934.337,1567,2436.312,1309.516,2417.749,125.4
01/09/2016 2:00,4881.589,1531,2382.482,1258.081,2366.061,121.832
01/09/2016 3:00,4866.293,1511,2348.603,1247.305,2315.821,121.062
01/09/2016 4:00,4902.217,1510,2371.757,1302.111,2357.237,121.737
01/09/2016 5:00,5004.471,1553,2423.993,1241.205,2396.945,125.006
01/09/2016 6:00,5170.719,1621,2519.315,1354.049,2510.203,131.707
01/09/2016 7:00,5402.511,1702,2654.374,1462.177,2613.612,140.23
01/09/2016 8:00,5578.744,1751,2765.39,1519.899,2771.523,146.883
01/09/2016 9:00,5705.793,1809,2839.376,1546.203,2882.353,153.846
01/09/2016 10:00,5693.278,1845,2899.348,1573.364,2916.502,155.814
01/09/2016 11:00,5586.323,1842,2884.274,1476.946,2895.45,157.068
01/09/2016 12:00,5479.726,1832,2833.327,1477.614,2882.797,156.676
01/09/2016 13:00,5381.614,1800,2792.405,1415.679,2837.077,153.353
01/09/2016 14:00,5311.43,1763,2750.271,1389.68,2802.588,151.746
01/09/2016 15:00,5293.201,1749,2748.412,1380.857,2745.019,153.459
01/09/2016 16:00,5395.723,1772,2800.474,1347.319,2773.59,162.622
01/09/2016 17:00,5685.395,1857,2956.657,1454.113,2926.012,176.243
01/09/2016 18:00,5750.996,1887,2997.697,1538.685,2902.212,175.576
01/09/2016 19:00,5672.943,1858,2956.154,1498.109,2888.524,171.951
01/09/2016 20:00,5561.9,1807,2868.078,1456.987,2817.97,167.99
01/09/2016 21:00,5350.288,1750,2783.584,1430.039,2727.755,162.454
01/09/2016 22:00,5138.864,1675,2675.33,1296.113,2599.294,153.825
01/09/2016 23:00,4910.497,1594,2566.096,1203.069,2487.705,142.012
01/10/2016 0:00,4738.059,1543,2472.217,1257.92,2401.176,130.556
01/10/2016 1:00,4557.387,1476,2378.356,1208.731,2279.333,121.929
01/10/2016 2:00,4416.016,1445,2318.612,1183.4,2186.074,117.68
01/10/2016 3:00,4352.247,1423,2285.564,1257.183,2201.56,115.741
01/10/2016 4:00,4348.177,1432,2296.185,1276.09,2136.032,115.775
01/10/2016 5:00,4448.295,1470,2379.856,1394.053,2179.626,117.967
01/10/2016 6:00,4590.522,1554,2522.555,1552.69,2213.784,122.437
01/10/2016 7:00,4761.787,1679,2691.214,1691.116,2286.178,127.102
01/10/2016 8:00,4921.247,1775,2865.88,1915.551,2382.499,132.498
01/10/2016 9:00,5074.532,1868,3028.862,2043.225,2455.884,139.259
01/10/2016 10:00,5183.331,1939,3178.493,2096.092,2476.586,144.468
01/10/2016 11:00,5195.684,2012,3284.409,2156.172,2531.805,145.769
01/10/2016 12:00,5231.047,2069,3344.562,2199.646,2519.341,149.272
01/10/2016 13:00,5318.499,2106,3385.422,2239.233,2514.622,145.991
01/10/2016 14:00,5379.243,2111,3415.22,2210.138,2539.991,144.382
01/10/2016 15:00,5493.452,2131,3425.202,2246.909,2562.044,147.224
01/10/2016 16:00,5777.987,2197,3525.155,2311.605,2615.108,152.231
01/10/2016 17:00,6214.605,2313,3718.593,2383.715,2824.161,170.515
01/10/2016 18:00,6385.998,2421,3851.959,2488.231,2983.493,174.206
01/10/2016 19:00,6357.817,2415,3858.802,2506.606,2966.743,172.797
01/10/2016 20:00,6340.032,2409,3838.471,2491.074,2992.041,168.172
01/10/2016 21:00,6200.381,2363,3756.225,2446.895,2907.833,159.732
01/10/2016 22:00,5959.205,2283,3585.24,2404.705,2783.198,147.958
01/10/2016 23:00,5816.331,2224,3467.566,2313.527,2646.678,134.068
01/11/2016 0:00,5717.103,2192,3387.02,2316.479,2530.408,123.658
01/11/2016 1:00,5707.738,2171,3346.943,2323.314,2524.793,120.886
01/11/2016 2:00,5755.891,2169,3343.426,2321.197,2517.792,119.209
01/11/2016 3:00,5884.801,2185,3356.974,2375.142,2591.326,120.022
01/11/2016 4:00,6101.358,2236,3440.716,2446.979,2793.684,123.868
01/11/2016 5:00,6543.707,2383,3653.386,2585.107,3080.715,133.576
01/11/2016 6:00,7162.9,2592,3986.057,2738.158,3512.365,152.733
01/11/2016 7:00,7433.768,2735,4178.802,2767.258,3772.433,170.154
01/11/2016 8:00,7367.305,2744,4142.626,2689.439,3763.468,175.274
01/11/2016 9:00,7227.434,2734,4048.486,2548.751,3585.737,175.256
01/11/2016 10:00,7142.941,2718,4018.301,2392.342,3497.949,174.235
01/11/2016 11:00,7015.404,2691,4002.41,2227.13,3425.585,172.709
01/11/2016 12:00,6929.303,2666,3941.258,2121.298,3417.911,171.52
01/11/2016 13:00,6874.303,2624,3876.283,1989.972,3325.462,171.778
01/11/2016 14:00,6688.738,2581,3800.428,1932.559,3303.877,171.381
01/11/2016 15:00,6676.697,2518,3790.582,1893.304,3293.039,173.962
01/11/2016 16:00,6880.163,2543,3795.273,1947.378,3436.377,183.65
01/11/2016 17:00,7368.383,2655,3963.805,2063.963,3708.83,203.675
01/11/2016 18:00,7569.363,2726,4071.092,2226.726,3727.304,205.539
01/11/2016 19:00,7531.286,2696,3996.368,2188.511,3676.21,201.641
01/11/2016 20:00,7460.085,2620,3939.389,2173.342,3608.172,195.748
01/11/2016 21:00,7303.993,2522,3757.937,2168.227,3438.849,184.425
01/11/2016 22:00,6917.409,2378,3531.942,2093.126,3219.694,168.464
01/11/2016 23:00,6592.903,2267,3314.274,1921.652,3056.418,151.814
01/12/2016 0:00,6363.771,2171,3176.526,1892.273,2918.165,141.342
01/12/2016 1:00,6270.767,2109,3086.667,1839.004,2827.75,135.992
01/12/2016 2:00,6195.764,2064,3020.631,1819.769,2847.101,133.42
01/12/2016 3:00,6185.338,2045,3003.761,1840.617,2820.608,132.984
01/12/2016 4:00,6361.1,2070,3046.634,1822.468,2970.755,135.804
01/12/2016 5:00,6645.509,2179,3235.723,1905.448,3188.42,145.031
01/12/2016 6:00,7176.96,2367,3542.73,2045.198,3614.266,163.511
01/12/2016 7:00,7398.818,2474,3666.551,2062.093,3809.845,180.893
01/12/2016 8:00,7253.284,2470,3656.9,2000.933,3765.518,184.842
01/12/2016 9:00,7253.892,2496,3701.875,1939.948,3718.97,185.095
01/12/2016 10:00,7228.323,2485,3688.958,1915.848,3677.451,183.077
01/12/2016 11:00,7130.505,2489,3699.676,1920.647,3631.699,181.194
01/12/2016 12:00,7051.461,2505,3649.979,1967.716,3599.201,181.539
01/12/2016 13:00,6982.193,2500,3618.324,1951.722,3573.341,181.199
01/12/2016 14:00,6806.876,2497,3625.357,1914.333,3443.427,180.856
01/12/2016 15:00,6792.47,2485,3597.981,1862.126,3403.523,181.99
01/12/2016 16:00,6900.856,2520,3697.661,1952.763,3503.27,192.358
01/12/2016 17:00,7298.914,2673,3949.277,2111.833,3696.091,203.828
01/12/2016 18:00,7580.609,2816,4167.22,2291.197,3670.072,203.134
01/12/2016 19:00,7576.762,2796,4165.308,2342.607,3617.121,198.781
01/12/2016 20:00,7635.498,2742,4133.682,2357.794,3581.951,192.131
01/12/2016 21:00,7454.077,2651,4002.739,2259.859,3468.135,181.725
01/12/2016 22:00,7188.099,2538,3790.656,2281.058,3311.359,166.188
01/12/2016 23:00,6962.456,2455,3662.647,2203.982,3207.478,150.887
1/13/2016 12:00:00 AM,6826.098,2390,3576.297,2206.575,3061.844,140.318
1/13/2016 1:00:00 AM,6792.718,2355,3563.17,2222.362,3046.594,136.252
1/13/2016 2:00:00 AM,6797.005,2336,3556.934,2231.226,3040.991,133.844
1/13/2016 3:00:00 AM,6888.847,2347,3580.885,2298.057,3123.937,134.793
1/13/2016 4:00:00 AM,7052.847,2395,3665.735,2344.065,3231.656,137.6
1/13/2016 5:00:00 AM,7369.6,2518,3860.763,2554.789,3571.303,146.109
1/13/2016 6:00:00 AM,7895.384,2705,4182.524,2625.671,4000.202,164.933
1/13/2016 7:00:00 AM,8172.577,2841,4370.027,2715.648,4213.896,181.822
1/13/2016 8:00:00 AM,8104.018,2854,4292.191,2603.532,4164.002,185.446
1/13/2016 9:00:00 AM,7928.479,2798,4157.959,2392.395,4030.356,185.19
1/13/2016 10:00:00 AM,7731.984,2739,4069.878,2225.304,3942.214,183.645
1/13/2016 11:00:00 AM,7550.331,2694,3937.962,2061.327,3847.289,183.141
1/13/2016 12:00:00 PM,7420.505,2656,3842.006,1925.183,3760.357,180.538
1/13/2016 1:00:00 PM,7278.775,2637,3897.283,1837.047,3713.989,180.116
1/13/2016 2:00:00 PM,7182.34,2622,3876.707,1788.04,3736.608,179.264
1/13/2016 3:00:00 PM,7106.825,2596,3888.832,1796.096,3791.346,181.456
1/13/2016 4:00:00 PM,7411.845,2610,3917.231,1846.15,3898.867,191.237
1/13/2016 5:00:00 PM,7824.202,2683,4016.262,1958.152,4112.501,208.124
1/13/2016 6:00:00 PM,7963.095,2743,4089.258,2130.215,4098.118,210.6
1/13/2016 7:00:00 PM,7902.393,2700,4026.021,2126.341,4005.574,206.151
1/13/2016 8:00:00 PM,7783.572,2615,3957.695,2126.414,3902.189,199.13
1/13/2016 9:00:00 PM,7587.117,2527,3818.263,2067.307,3734.226,188.518
1/13/2016 10:00:00 PM,7180.833,2385,3600.156,1954.198,3498.227,171.722
1/13/2016 11:00:00 PM,6738.252,2271,3386.821,1838.893,3335.174,155.077
1/14/2016 12:00:00 AM,6542.093,2180,3257.044,1770.647,3106.323,143.817
1/14/2016 1:00:00 AM,6409.628,2124,3185.41,1753.737,3058.646,139.184
1/14/2016 2:00:00 AM,6323.015,2083,3143.52,1705.104,2973.516,136.437
1/14/2016 3:00:00 AM,6272.049,2076,3144.537,1704.11,3012.379,135.851
1/14/2016 4:00:00 AM,6363.845,2108,3192.651,1762.999,3100.365,138.582
1/14/2016 5:00:00 AM,6738.736,2229,3379.557,1833.359,3369.036,146.905
1/14/2016 6:00:00 AM,7234.997,2415,3677.642,2023.974,3768.446,164.173
1/14/2016 7:00:00 AM,7430.194,2538,3835.48,2011.765,3981.298,182.508
1/14/2016 8:00:00 AM,7190.385,2492,3755.849,1920.167,3932.847,186.562
1/14/2016 9:00:00 AM,6970.534,2448,3636.465,1752.965,3747.97,188.833
1/14/2016 10:00:00 AM,6738.976,2386,3539.696,1616.886,3591.95,188.188
1/14/2016 11:00:00 AM,6449.909,2312,3423.574,1463.955,3461.546,184.405
1/14/2016 12:00:00 PM,6322.233,2254,3334.23,1381.04,3371.341,183.938
1/14/2016 1:00:00 PM,6083.882,2208,3246.38,1332.283,3295.298,183.405
1/14/2016 2:00:00 PM,5934.465,2162,3211.045,1273.094,3164.575,181.537
1/14/2016 3:00:00 PM,5923.002,2110,3151.212,1222.813,3174.774,184.455
1/14/2016 4:00:00 PM,6010.867,2087,3137.841,1236.283,3230.75,192.598
1/14/2016 5:00:00 PM,6405.778,2172,3238.686,1392.165,3397.746,204.768
1/14/2016 6:00:00 PM,6637.923,2281,3415.549,1555.032,3423.591,203.62
1/14/2016 7:00:00 PM,6653.094,2268,3399.29,1595.164,3307.954,198.626
1/14/2016 8:00:00 PM,6563.27,2236,3348.108,1614.18,3274.077,191.364
1/14/2016 9:00:00 PM,6381.536,2159,3250.53,1607.026,3107.193,181.393
1/14/2016 10:00:00 PM,6038.28,2035,3070.774,1510.695,2921.955,165.771
1/14/2016 11:00:00 PM,5688.228,1929,2865.064,1411.369,2735.983,148.905
1/15/2016 12:00:00 AM,5495.118,1853,2733.753,1368.3,2598.452,137.723
1/15/2016 1:00:00 AM,5439.241,1799,2671.607,1345.249,2508.703,133.059
1/15/2016 2:00:00 AM,5413.002,1768,2630.768,1384.318,2494.42,129.955
1/15/2016 3:00:00 AM,5445.81,1767,2653.811,1432.449,2505.642,129.736
1/15/2016 4:00:00 AM,5572.129,1813,2718.726,1461.47,2614.976,132.308
1/15/2016 5:00:00 AM,5991.531,1932,2873.42,1541.608,2898.21,139.898
1/15/2016 6:00:00 AM,6441.966,2127,3163.819,1741.18,3262.534,156.67
1/15/2016 7:00:00 AM,6702.99,2258,3338.016,1782.726,3471,174.55
1/15/2016 8:00:00 AM,6670.46,2241,3326.172,1699.115,3406.275,177.402
1/15/2016 9:00:00 AM,6479.781,2239,3327.472,1651.459,3331.759,177.479
1/15/2016 10:00:00 AM,6273.736,2250,3345.342,1677.779,3240.026,176.438
1/15/2016 11:00:00 AM,6058.854,2237,3301.052,1618.091,3146.734,174.816
1/15/2016 12:00:00 PM,5962.594,2211,3272.3,1612.261,3179.344,172.152
1/15/2016 1:00:00 PM,5869.627,2200,3252.047,1562.441,3130.596,171.303
1/15/2016 2:00:00 PM,5847.388,2178,3208.372,1537.632,3167.405,170.5
1/15/2016 3:00:00 PM,5878.116,2140,3216.536,1488.968,3154.881,171.186
1/15/2016 4:00:00 PM,5982.577,2156,3221.696,1531.469,3268.689,179.346
1/15/2016 5:00:00 PM,6233.403,2222,3333.635,1617.842,3355.932,190.94
1/15/2016 6:00:00 PM,6192.779,2223,3351.475,1685.666,3287.889,190.22
1/15/2016 7:00:00 PM,6077.739,2168,3269.804,1595.829,3160.371,183.787
1/15/2016 8:00:00 PM,5954.563,2113,3211.686,1599.106,3039.889,177.641
1/15/2016 9:00:00 PM,5757.17,2050,3129.312,1561.025,2905.169,168.838
1/15/2016 10:00:00 PM,5512.651,1960,2985.073,1518.436,2748.211,157.35
