time,AP,DAY,DEOK,EKPC,PEPCO,RECO
01/01/2021 0:00,5609.462,1770,2819.184,1672.649,2485.725,141.176
01/01/2021 1:00,5532.274,1738,2739.839,1636.03,2453.525,133.433
01/01/2021 2:00,5544.571,1708,2694.92,1633.819,2404.983,128.826
01/01/2021 3:00,5525.824,1689,2677.271,1613.055,2399.877,126.697
01/01/2021 4:00,5576.051,1693,2677.145,1612.926,2464.001,126.628
01/01/2021 5:00,5676.047,1710,2702.718,1649.055,2520.147,130.047
01/01/2021 6:00,5809.553,1759,2790.108,1666.069,2632.459,133.899
01/01/2021 7:00,5888.583,1796,2845.197,1694.745,2686.179,134.441
01/01/2021 8:00,5982.11,1854,2925.727,1708.138,2731.846,134.669
01/01/2021 9:00,6129.147,1917,2976.745,1742.862,2827.133,133.119
01/01/2021 10:00,6261.313,1970,3082.042,1757.787,2916.57,135.646
01/01/2021 11:00,6375.355,2032,3128.833,1728.797,2992.907,141.736
01/01/2021 12:00,6427.022,2032,3105.109,1668.043,3023.793,143.968
01/01/2021 13:00,6389.099,1995,3001.138,1529.435,3036.955,144.823
01/01/2021 14:00,6393.701,1941,2884.88,1441.15,3069.283,148.983
01/01/2021 15:00,6396.876,1905,2803.524,1348.303,3114.056,153.034
01/01/2021 16:00,6476.954,1899,2780.014,1348.666,3183.301,165.474
01/01/2021 17:00,6584.891,1940,2897.945,1385.408,3249.111,176.827
01/01/2021 18:00,6470.025,1941,2944.903,1449.378,3172.103,175.983
01/01/2021 19:00,6339.971,1878,2890.857,1407.007,3105.365,171.875
01/01/2021 20:00,6188.594,1818,2803.214,1370.768,3035.536,167.25
01/01/2021 21:00,5989.083,1741,2702.536,1354.934,2952.09,160.904
01/01/2021 22:00,5735.638,1697,2627.344,1333.532,2818.819,151.113
01/01/2021 23:00,5502.787,1633,2529.577,1289.939,2694.056,140.553
01/02/2021 0:00,5288.696,1582,2421.689,1272.353,2546.547,130.874
01/02/2021 1:00,5170.754,1530,2347.269,1267.92,2471.504,124.567
01/02/2021 2:00,5082.461,1515,2303.519,1262.963,2475.918,121.01
01/02/2021 3:00,5046.585,1507,2307.551,1273.606,2406.192,119.685
01/02/2021 4:00,5062.65,1522,2344.831,1295.138,2403.928,119.619
01/02/2021 5:00,5142.485,1559,2408.811,1317.143,2460.64,121.432
01/02/2021 6:00,5260.037,1619,2506.442,1299.426,2528.286,125.554
01/02/2021 7:00,5424.883,1699,2623.116,1478.932,2612.713,128.26
01/02/2021 8:00,5544.968,1756,2700.217,1522.914,2657.183,129.981
01/02/2021 9:00,5588.504,1811,2817.389,1607.005,2675.011,130.94
01/02/2021 10:00,5607.373,1835,2895.831,1645.704,2599.831,130.474
01/02/2021 11:00,5595.676,1851,2913.974,1634.579,2540.004,131.88
01/02/2021 12:00,5538.014,1849,2935.431,1611.102,2476.815,131.752
01/02/2021 13:00,5452.032,1841,2943.712,1584.921,2402.805,131.797
01/02/2021 14:00,5435.904,1848,2894.506,1539.935,2411.76,131.831
01/02/2021 15:00,5431.763,1852,2895.99,1524.755,2451.416,136.655
01/02/2021 16:00,5567.614,1885,2919.148,1542.097,2541.043,149.636
01/02/2021 17:00,5824.08,1971,3018.917,1619.473,2710.259,167.238
01/02/2021 18:00,5865.853,1957,3058.616,1677.055,2783.118,168.475
01/02/2021 19:00,5835.145,1926,3032.16,1677.086,2741.449,165.631
01/02/2021 20:00,5767.279,1887,2965.048,1664.692,2731.43,162.319
01/02/2021 21:00,5662.245,1823,2895.878,1620.164,2637.388,157.455
01/02/2021 22:00,5497.84,1766,2789.988,1602.854,2561.176,149.596
01/02/2021 23:00,5320.589,1692,2644.705,1499.2,2454.831,140.346
01/03/2021 0:00,5203.921,1622,2546.665,1441.681,2389.72,130.981
01/03/2021 1:00,5102.432,1580,2471.402,1414.681,2335.722,125.15
01/03/2021 2:00,5038.114,1550,2426.137,1422.863,2294.209,122.582
01/03/2021 3:00,5026.015,1546,2415.841,1409.853,2240.386,121.232
01/03/2021 4:00,5037.33,1548,2426.394,1421.746,2276.756,121.532
01/03/2021 5:00,5093.124,1574,2457.336,1469.847,2335.702,123.435
01/03/2021 6:00,5187.769,1616,2516.394,1510.587,2392.409,125.766
01/03/2021 7:00,5342.391,1678,2586.01,1556.021,2459.585,128.656
01/03/2021 8:00,5523.025,1744,2661.479,1641.262,2568.406,132.613
01/03/2021 9:00,5704.562,1803,2770.891,1715.868,2679.631,139.716
01/03/2021 10:00,5868.301,1858,2836.948,1745.354,2777.249,147.357
01/03/2021 11:00,5981.813,1887,2906.483,1715.328,2841.127,149.691
01/03/2021 12:00,6034.532,1914,2954.627,1746.234,2898.154,152.354
01/03/2021 13:00,6009.886,1910,2945.404,1772.471,2902.438,155.243
01/03/2021 14:00,5958.655,1906,2948.272,1772.406,2894.138,156.513
01/03/2021 15:00,5899.405,1910,2983.822,1772.058,2920.57,158.343
01/03/2021 16:00,6016.773,1977,3032.309,1807.419,2954.45,167.92
01/03/2021 17:00,6303.07,2066,3210.853,1890.026,3079.565,178.063
01/03/2021 18:00,6321.634,2074,3233.78,1920.038,3082.417,177.195
01/03/2021 19:00,6248.199,2041,3189.366,1919.114,3033.843,173.246
01/03/2021 20:00,6136.474,2002,3128.385,1906.462,2996.187,167.308
01/03/2021 21:00,5938.434,1936,3030.055,1849.416,2882.527,159.324
01/03/2021 22:00,5751.034,1871,2891.164,1810.19,2747.626,148.863
01/03/2021 23:00,5589.671,1815,2768.378,1745.197,2607.687,137.449
01/04/2021 0:00,5522.905,1772,2677.372,1753.927,2530.707,128.147
01/04/2021 1:00,5486.551,1738,2604.48,1744.993,2466.901,123.708
01/04/2021 2:00,5487.076,1724,2586.709,1769.065,2458.313,121.64
01/04/2021 3:00,5553.575,1740,2601.893,1812.958,2511.358,121.758
01/04/2021 4:00,5655.378,1776,2658.84,1860.611,2619.256,123.986
01/04/2021 5:00,5944.579,1891,2832.205,1958.065,2835.166,130.4
01/04/2021 6:00,6314.676,2046,3070.582,2149.058,3146.291,142.143
01/04/2021 7:00,6650.553,2181,3262.468,2229.962,3330.8,156.405
01/04/2021 8:00,6722.398,2218,3305.688,2207.185,3452.79,165.943
01/04/2021 9:00,6691.53,2243,3321.908,2112.146,3339.685,167.954
01/04/2021 10:00,6696.17,2265,3306.535,1953.45,3241.036,162.934
01/04/2021 11:00,6654.713,2238,3314.474,1820.538,3147.645,158.886
01/04/2021 12:00,6656.291,2231,3277.571,1710.818,3105.277,160.34
01/04/2021 13:00,6561.132,2200,3229.555,1620.301,3093.268,166.065
01/04/2021 14:00,6525.46,2142,3137.658,1549.676,3062.37,167.095
01/04/2021 15:00,6514.18,2123,3051.602,1527.458,3095.23,166.661
01/04/2021 16:00,6630.819,2121,3036.799,1529.527,3170.42,173.253
01/04/2021 17:00,6838.827,2226,3236.367,1705.157,3278.633,187.242
01/04/2021 18:00,6844.444,2272,3371.23,1823.281,3225.898,186.251
01/04/2021 19:00,6745.173,2260,3363.894,1847.621,3111.778,179.515
01/04/2021 20:00,6600.343,2215,3324.855,1873.428,2980.272,172.49
01/04/2021 21:00,6392.565,2155,3215.167,1834.891,2881.931,164.065
01/04/2021 22:00,6165.966,2073,3091.072,1773.049,2698.353,151.265
01/04/2021 23:00,5774.485,1986,2950.134,1682.912,2567.477,137.707
01/05/2021 0:00,5690.445,1924,2844.698,1621.797,2432.424,128.428
01/05/2021 1:00,5571.078,1878,2764.051,1592.224,2388.195,123.395
01/05/2021 2:00,5533.133,1851,2722.664,1555.155,2329.292,120.717
01/05/2021 3:00,5551.224,1845,2720.446,1548.231,2370.158,120.608
01/05/2021 4:00,5560.814,1877,2758.444,1588.485,2436.384,122.711
01/05/2021 5:00,5882.571,1969,2891.701,1632.473,2609.522,129.268
01/05/2021 6:00,6265.18,2104,3089.047,1755.226,2886.833,140.625
01/05/2021 7:00,6506.83,2238,3267.716,1833.051,3096.941,154.309
01/05/2021 8:00,6608.34,2285,3336.658,1809.187,3201.397,162.434
01/05/2021 9:00,6587.13,2325,3384.216,1873.666,3233.185,165.874
01/05/2021 10:00,6634.001,2368,3446.159,1921.379,3196.712,165.317
01/05/2021 11:00,6641.416,2378,3487.289,1954.816,3176.633,166.62
01/05/2021 12:00,6618.545,2384,3542.474,1947.365,3189.062,167.254
01/05/2021 13:00,6633.672,2370,3539.224,1966.887,3167.588,168.295
01/05/2021 14:00,6489.206,2337,3488.351,1949.94,3149.609,168.848
01/05/2021 15:00,6498.523,2306,3450.201,1946.361,3193.993,168.968
01/05/2021 16:00,6643.684,2308,3434.375,1936.463,3252.825,177.231
01/05/2021 17:00,6905.715,2383,3544.739,2040.298,3360.051,187.922
01/05/2021 18:00,6920.055,2367,3537.071,2116.707,3275.285,186.598
01/05/2021 19:00,6778.191,2315,3478.972,2090.398,3173.098,180.403
01/05/2021 20:00,6656.625,2260,3405.935,2072.452,3040.19,173.388
01/05/2021 21:00,6517.805,2168,3274.586,1978.583,2941.05,164.306
01/05/2021 22:00,6258.954,2071,3121.69,1948.688,2796.041,151.953
01/05/2021 23:00,5952.096,1973,2968.565,1875.963,2648.871,139.924
01/06/2021 0:00,5736.409,1913,2859.575,1813.67,2510.284,130.613
01/06/2021 1:00,5666.753,1865,2828.762,1781.229,2445.026,125.359
01/06/2021 2:00,5612.208,1843,2759.419,1786.696,2400.851,122.476
01/06/2021 3:00,5645.414,1838,2772.952,1778.75,2425.564,121.72
01/06/2021 4:00,5768.174,1871,2808.455,1824.779,2507.561,124.001
01/06/2021 5:00,5950.751,1978,2932.259,1862.007,2668.823,130.673
01/06/2021 6:00,6369.95,2124,3113.742,1928.803,2973.243,142.282
01/06/2021 7:00,6625.086,2245,3294.785,2046.165,3154.459,155.37
01/06/2021 8:00,6713.987,2290,3367.707,2041.953,3251.953,163.475
01/06/2021 9:00,6754.523,2298,3373.955,2009.501,3271.226,164.795
01/06/2021 10:00,6746.323,2311,3374.47,1966.932,3275.625,162.915
01/06/2021 11:00,6799.534,2306,3376.568,1947.058,3208.075,162.124
01/06/2021 12:00,6731.266,2301,3392.807,1940.235,3201.104,158.985
01/06/2021 13:00,6693.184,2289,3360.496,1866.74,3185.787,159.505
01/06/2021 14:00,6643.005,2260,3339.037,1866.928,3211.716,162.84
01/06/2021 15:00,6654.139,2232,3299.87,1849.082,3190.071,165.859
01/06/2021 16:00,6715.075,2259,3331.273,1903.66,3283.414,173.934
01/06/2021 17:00,6988.421,2307,3442.833,2001.014,3378.714,189.409
01/06/2021 18:00,6955.813,2320,3473.662,2075.257,3301.645,188.824
01/06/2021 19:00,6904.389,2279,3417.974,2057.238,3178.545,182.594
01/06/2021 20:00,6798.277,2220,3344.354,2048.324,3043.046,175.89
01/06/2021 21:00,6586.883,2139,3196.845,1967.493,2936.874,166.817
01/06/2021 22:00,6268.851,2058,3085.157,1912.585,2792.933,154.527
01/06/2021 23:00,6025.85,1955,2945.567,1847.661,2647.433,141.606
01/07/2021 0:00,5852.708,1896,2849.432,1779.62,2540.85,132.957
01/07/2021 1:00,5811.574,1857,2778.396,1693.993,2526.02,127.212
01/07/2021 2:00,5717.968,1831,2753.93,1749.664,2501.118,125.296
01/07/2021 3:00,5752.878,1828,2746.734,1700.782,2525.679,125.176
01/07/2021 4:00,5857.445,1876,2782.482,1816.622,2637.347,127.504
01/07/2021 5:00,6119.773,1969,2917.081,1873.062,2785.065,134.376
01/07/2021 6:00,6475.764,2127,3142.087,2070.957,3118.001,145.787
01/07/2021 7:00,6826.4,2265,3335.742,2113.953,3296.278,158.674
01/07/2021 8:00,6854.54,2294,3374.506,2108.632,3327.889,165.444
01/07/2021 9:00,6651.603,2300,3357.049,2086.964,3172.759,165.34
01/07/2021 10:00,6592.111,2287,3377.544,2027.068,3040.92,162.135
01/07/2021 11:00,6478.458,2285,3402.342,1978.281,2959.732,160.904
01/07/2021 12:00,6342.602,2286,3408.522,1889.582,2877.839,159.558
01/07/2021 13:00,6252.567,2300,3376.378,1896.868,2810.05,159.87
01/07/2021 14:00,6116.288,2284,3327.357,1875.234,2825.702,160.804
01/07/2021 15:00,6123.921,2255,3341.442,1863.06,2871.79,162.966
01/07/2021 16:00,6274.281,2276,3371.531,1917.98,2995.426,171.429
01/07/2021 17:00,6650.854,2338,3499.6,2024.1,3213.736,186.35
01/07/2021 18:00,6756.949,2353,3529.258,2079.55,3190.369,187.995
01/07/2021 19:00,6757.354,2314,3475.556,2041.569,3155.518,182.717
01/07/2021 20:00,6708.168,2274,3394.533,1995.918,3063.137,177.316
01/07/2021 21:00,6595.472,2211,3292.027,1970.27,2960.966,168.868
01/07/2021 22:00,6356.665,2109,3138.218,1876.668,2839.299,155.901
01/07/2021 23:00,6147.345,2016,2987.12,1806.708,2709.716,143.683
01/08/2021 0:00,6021.308,1959,2901.408,1781.596,2625.949,135.18
01/08/2021 1:00,5957.797,1915,2860.671,1726.574,2535.831,130.325
01/08/2021 2:00,5947.892,1885,2816.233,1781.04,2556.161,128.261
01/08/2021 3:00,5951.186,1896,2820.338,1776.433,2541.618,128.706
01/08/2021 4:00,6029.82,1928,2880.3,1823.487,2640.852,131.081
01/08/2021 5:00,6289.376,2029,3004.046,1899.591,2815.945,137.679
01/08/2021 6:00,6666.977,2176,3200.19,2005.955,3086.023,148.857
01/08/2021 7:00,6942.827,2296,3421.173,2085.377,3292.821,160.976
01/08/2021 8:00,7025.824,2341,3473.32,2075.451,3434.661,166.479
01/08/2021 9:00,7048.749,2357,3462.888,2086.859,3477.717,167.014
01/08/2021 10:00,7040.581,2370,3499.376,2064.787,3471.684,164.616
01/08/2021 11:00,6996.807,2367,3505.859,2056.504,3422.441,161.741
01/08/2021 12:00,6897.65,2355,3512.943,2046.43,3381.013,166.052
01/08/2021 13:00,6736.633,2339,3493.958,2044.107,3292.897,162.566
01/08/2021 14:00,6597.986,2313,3436.366,1986.648,3252.634,166.513
01/08/2021 15:00,6509.457,2282,3410.31,2007.568,3264.233,167.127
01/08/2021 16:00,6595.597,2284,3418.23,1995.548,3327.287,175.504
01/08/2021 17:00,6849.689,2332,3526.471,2093.514,3461.185,186.839
01/08/2021 18:00,6893.686,2364,3537.601,2122.435,3389.972,185.763
01/08/2021 19:00,6838.78,2293,3482.211,2114.071,3260.676,180.418
01/08/2021 20:00,6772.65,2229,3421.251,2059.141,3169.941,175.418
01/08/2021 21:00,6584.704,2180,3313.945,2048.789,3094.137,168.744
01/08/2021 22:00,6373.86,2078,3186.799,1971.291,2954.398,157.978
01/08/2021 23:00,6177.946,1975,3054.358,1910.052,2824.119,147.214
01/09/2021 0:00,6028.253,1895,2927.018,1864.611,2733.593,138.357
01/09/2021 1:00,5946.506,1846,2874.855,1842.248,2687.578,132.981
01/09/2021 2:00,5909.214,1813,2824.892,1814.365,2623.739,130.819
01/09/2021 3:00,5917.982,1802,2764.69,1824.7,2647.676,129.88
01/09/2021 4:00,5999.442,1813,2790.491,1845.516,2673.741,131.351
01/09/2021 5:00,6133.634,1850,2836.463,1869.223,2765.43,133.451
01/09/2021 6:00,6273.249,1918,2958.795,1871.98,2867.367,139.591
01/09/2021 7:00,6510.338,1996,3065.081,1998.023,2979.122,144.145
01/09/2021 8:00,6607.917,2049,3184.964,2047.907,3051.789,147.755
01/09/2021 9:00,6547.113,2097,3258.631,2104.879,3018.735,147.785
01/09/2021 10:00,6405.122,2100,3305.443,2127.819,2919.329,145.832
01/09/2021 11:00,6247.809,2071,3297.31,2127.823,2835.162,145.857
01/09/2021 12:00,6062.761,1988,3251.148,2113.46,2773.715,144.508
01/09/2021 13:00,5911.224,1922,3152.252,2086.499,2705.171,147.146
01/09/2021 14:00,5809.651,1862,3056.806,2048.999,2670.212,147.92
01/09/2021 15:00,5823.3,1841,3006.712,2035.498,2689.582,152.622
01/09/2021 16:00,5997.451,1869,3015.9,2040.172,2799.39,160.626
01/09/2021 17:00,6387.429,2000,3196.772,2097.367,3028.301,173.609
01/09/2021 18:00,6505.17,2072,3349.591,2141.811,3067.374,173.78
01/09/2021 19:00,6471.668,2047,3335.401,2118.847,3055.406,170.242
01/09/2021 20:00,6420.634,2037,3325.749,2087.252,3012.492,166
01/09/2021 21:00,6286.21,2005,3272.301,2068.591,2937.074,160.629
01/09/2021 22:00,6109.83,1960,3181.754,2009.263,2847.135,151.825
01/09/2021 23:00,5926.708,1888,3097.312,1959.842,2736.679,142.273
01/10/2021 0:00,5792.942,1854,3038.477,1857.989,2630.738,133.598
01/10/2021 1:00,5683.801,1821,2986.451,1842.225,2547.116,128.461
01/10/2021 2:00,5663.051,1818,2972.841,1935.461,2498.792,126.026
01/10/2021 3:00,5665.7,1813,2948.802,1981.122,2511.924,125.109
01/10/2021 4:00,5731.969,1837,3003.058,2002.007,2499.534,126.177
01/10/2021 5:00,5799.469,1871,3059.606,2082.767,2555.701,127.554
01/10/2021 6:00,5941.476,1927,3158.568,2127.534,2667.29,131.369
01/10/2021 7:00,6142.652,2000,3255.567,2234.729,2704.726,133.945
01/10/2021 8:00,6249.225,2049,3324.101,2280.773,2742.397,135.724
01/10/2021 9:00,6192.858,2046,3294.898,2253.157,2710.994,135.511
01/10/2021 10:00,6052.981,2006,3200.756,2109.086,2657.585,134.199
01/10/2021 11:00,5888.37,1967,3132.158,1987.309,2606.332,131.839
01/10/2021 12:00,5782.851,1937,3078.211,1879.249,2564.851,133.26
01/10/2021 13:00,5587.782,1906,2999.929,1795.562,2531.573,135.391
01/10/2021 14:00,5461.698,1862,2903.96,1707.159,2527.502,136.197
01/10/2021 15:00,5456.719,1844,2895.869,1599.406,2571.124,140.831
01/10/2021 16:00,5666.012,1907,2944.848,1738.316,2699.866,150.61
01/10/2021 17:00,6141.315,2030,3119.409,1873.872,2903.317,169.683
01/10/2021 18:00,6351.936,2102,3280.446,2036.517,3021.287,172.527
01/10/2021 19:00,6401.42,2094,3302.604,2090.07,3048.474,170.33
01/10/2021 20:00,6349.671,2072,3307.517,2111.061,3000.167,166.439
01/10/2021 21:00,6244.689,2013,3224.187,2117.531,2968.625,159.61
01/10/2021 22:00,6149.312,1972,3106.278,2088.667,2860.759,150.187
01/10/2021 23:00,6006.088,1928,2979.864,1999.744,2746.122,140.239
01/11/2021 0:00,6065.019,1881,2899.695,1991.073,2652.501,133.006
01/11/2021 1:00,6086.521,1844,2856.052,1999.064,2654.44,129.143
01/11/2021 2:00,6099.267,1833,2816.709,2019.861,2623.49,128.603
01/11/2021 3:00,6159.05,1837,2824.437,2030.682,2689.382,128.882
01/11/2021 4:00,6304.704,1873,2904.377,2074.215,2818.645,131.307
01/11/2021 5:00,6521.153,1994,3033.425,2158.233,3024.845,137.296
01/11/2021 6:00,6896.169,2163,3266.291,2252.342,3277.316,149.506
01/11/2021 7:00,7253.786,2301,3494.682,2326.633,3503.87,164.304
01/11/2021 8:00,7293.153,2355,3546.021,2299.756,3560.517,172.342
01/11/2021 9:00,7162.566,2381,3536.533,2289.075,3509.252,175.763
01/11/2021 10:00,7036.772,2398,3579.389,2256.684,3345.233,178.12
01/11/2021 11:00,6920.604,2404,3570.92,2218.723,3295.974,178.559
01/11/2021 12:00,6767.229,2390,3598.272,2126.845,3280.775,174.136
01/11/2021 13:00,6674.801,2403,3556.77,2102.572,3216.639,172.435
01/11/2021 14:00,6480.182,2366,3492.086,2019.286,3196.112,174.586
01/11/2021 15:00,6416.913,2324,3464.94,1969.823,3143.965,174.08
01/11/2021 16:00,6540.772,2341,3475.076,2022.318,3222.128,178.64
01/11/2021 17:00,6907.233,2418,3617.333,2098.713,3360.961,190.132
01/11/2021 18:00,7021.65,2438,3679.587,2203.487,3284.816,189.543
01/11/2021 19:00,7045.12,2407,3631.419,2219.038,3236.438,183.044
01/11/2021 20:00,6916.107,2347,3587.994,2204.811,3128.03,177.351
01/11/2021 21:00,6777.124,2268,3505.71,2173.623,3042.918,168.909
01/11/2021 22:00,6586.562,2191,3375.482,2114.503,2930.598,157.265
01/11/2021 23:00,6392.19,2113,3259.43,2079.847,2787.094,144.969
01/12/2021 0:00,6283.113,2047,3156.04,2043.209,2699.613,136.709
01/12/2021 1:00,6158.918,2001,3082.198,2025.717,2662.941,131.603
01/12/2021 2:00,6178.931,1986,3035.283,2046.876,2676.295,127.243
01/12/2021 3:00,6214.023,1994,3055.103,2088.057,2697.922,123.548
01/12/2021 4:00,6355.09,2035,3115.406,2112.658,2831.839,126.059
01/12/2021 5:00,6642.156,2146,3264.962,2194.461,3050.285,132.476
01/12/2021 6:00,6987.921,2290,3477.996,2333.047,3352.381,145.33
01/12/2021 7:00,7273.568,2416,3657.695,2393.769,3549.179,158.314
01/12/2021 8:00,7271.06,2455,3700.7,2385.913,3608.359,163.694
01/12/2021 9:00,7058.535,2480,3718.692,2378.691,3390.766,162.475
01/12/2021 10:00,6904.259,2479,3731.465,2330.779,3184.048,158.812
01/12/2021 11:00,6701.596,2466,3710.655,2245.781,3020.047,155.637
01/12/2021 12:00,6501.681,2453,3668.325,2153.787,2925.168,153.784
01/12/2021 13:00,6306.549,2399,3622.236,1988.472,2871.449,152.321
01/12/2021 14:00,6110.535,2344,3498.347,1859.921,2837.401,152.472
01/12/2021 15:00,6105.395,2268,3371.015,1737.487,2857.562,154.574
01/12/2021 16:00,6249.518,2275,3358.823,1778.198,2982.159,162.439
01/12/2021 17:00,6706.93,2356,3537.459,1931.725,3195.126,177.688
01/12/2021 18:00,6924.079,2438,3670.362,2107.147,3193.394,178.97
01/12/2021 19:00,6882.401,2406,3652.245,2178.803,3171.834,172.854
01/12/2021 20:00,6785.024,2362,3588.495,2236.656,3060.632,165.589
01/12/2021 21:00,6645.055,2287,3481.563,2188.627,3012.189,158.665
01/12/2021 22:00,6456.81,2175,3320.055,2127.076,2868.79,151.547
01/12/2021 23:00,6274.106,2085,3179.98,2129.94,2723.405,139.459
1/13/2021 12:00:00 AM,6089.448,2031,3075.708,2075.174,2645.045,131.217
1/13/2021 1:00:00 AM,6074.722,1989,3040.042,2085.634,2609.886,125.969
1/13/2021 2:00:00 AM,6091.344,1973,3013.528,2070.876,2629.481,123.84
1/13/2021 3:00:00 AM,6157.757,1974,3020.829,2126.331,2654.948,123.841
1/13/2021 4:00:00 AM,6280.282,2024,3087.166,2153.266,2756.83,126.54
1/13/2021 5:00:00 AM,6506.314,2134,3242.184,2188.74,2986.662,132.077
1/13/2021 6:00:00 AM,6896.688,2290,3458.159,2357.253,3283.777,143.639
1/13/2021 7:00:00 AM,7094.767,2415,3614.065,2400.501,3488.322,158.027
1/13/2021 8:00:00 AM,7132.173,2418,3622.075,2357.24,3507.222,168.435
1/13/2021 9:00:00 AM,6977.953,2375,3548.577,2193.891,3308.713,173.493
1/13/2021 10:00:00 AM,6758.808,2330,3468.756,1981.09,3096.917,173.954
1/13/2021 11:00:00 AM,6450.525,2271,3345.982,1792.13,2951.066,171.78
1/13/2021 12:00:00 PM,6289.963,2209,3259.522,1666.973,2828.225,166.73
1/13/2021 1:00:00 PM,6124.534,2169,3172.125,1567.764,2794.26,166.553
1/13/2021 2:00:00 PM,5935.863,2133,3107.021,1555.013,2770.325,167.936
1/13/2021 3:00:00 PM,5968.102,2108,3066.492,1513.07,2788.992,167.425
1/13/2021 4:00:00 PM,6033.724,2117,3124.787,1571.844,2882.83,173.885
1/13/2021 5:00:00 PM,6504.614,2230,3262.356,1673.601,3077.933,185.645
1/13/2021 6:00:00 PM,6580.386,2261,3365.942,1851.333,3098.766,185.309
1/13/2021 7:00:00 PM,6643.896,2236,3283.856,1963.142,3035.044,179.566
1/13/2021 8:00:00 PM,6606.023,2178,3228.949,1962.846,2965.239,172.729
1/13/2021 9:00:00 PM,6420.821,2102,3119.485,1968.492,2869.703,163.669
1/13/2021 10:00:00 PM,6228.062,2000,2988.557,1915.671,2729.12,151.26
1/13/2021 11:00:00 PM,5932.356,1910,2854.492,1856.723,2632.029,138.798
1/14/2021 12:00:00 AM,5806.99,1840,2738.255,1819.719,2544.856,130.195
1/14/2021 1:00:00 AM,5707.334,1792,2699.721,1810.481,2507.677,124.87
1/14/2021 2:00:00 AM,5648.058,1779,2687.123,1822.801,2520.553,123.373
1/14/2021 3:00:00 AM,5738.064,1786,2729.045,1814.079,2533.755,123.744
1/14/2021 4:00:00 AM,5858.801,1834,2794.211,1894.961,2683.345,125.206
1/14/2021 5:00:00 AM,6059.285,1945,2963.251,2013.077,2861.379,131.083
1/14/2021 6:00:00 AM,6524.373,2115,3204.509,2151.41,3114.245,142.958
1/14/2021 7:00:00 AM,6767.168,2266,3402.399,2211.847,3341.64,155.697
1/14/2021 8:00:00 AM,6763.104,2283,3463.253,2192.225,3303.18,160.485
1/14/2021 9:00:00 AM,6661.517,2263,3376.64,2068.612,3216.112,160.157
1/14/2021 10:00:00 AM,6367.857,2248,3317.807,1923.498,3075.187,161.474
1/14/2021 11:00:00 AM,6149.264,2217,3240.015,1771.264,2847.243,164.139
1/14/2021 12:00:00 PM,5967.344,2181,3168.697,1672.314,2774.825,163.001
1/14/2021 1:00:00 PM,5810.22,2148,3093.815,1581.816,2699.84,162.776
1/14/2021 2:00:00 PM,5664.938,2092,3040.35,1518.115,2655.392,158.624
1/14/2021 3:00:00 PM,5675.242,2079,3048.238,1500.199,2711.961,159.086
1/14/2021 4:00:00 PM,5804.775,2107,3057.611,1510.738,2803.35,166.847
1/14/2021 5:00:00 PM,6175.822,2166,3167.103,1618.489,3009.622,179.206
1/14/2021 6:00:00 PM,6314.375,2197,3240.204,1754.046,3005.76,179.104
1/14/2021 7:00:00 PM,6319.187,2165,3170.862,1794.748,2971.018,173.523
1/14/2021 8:00:00 PM,6230.292,2110,3131.615,1796.148,2896.072,167.8
1/14/2021 9:00:00 PM,6097.109,2050,3043.263,1751.856,2786.924,159.327
1/14/2021 10:00:00 PM,5858.756,1941,2885.701,1679.383,2665.046,147.708
1/14/2021 11:00:00 PM,5686.318,1849,2746.751,1587.691,2531.022,135.815
1/15/2021 12:00:00 AM,5533.932,1790,2632.045,1507.38,2452.179,127.454
1/15/2021 1:00:00 AM,5472.823,1739,2556.763,1477.799,2381.55,123.389
1/15/2021 2:00:00 AM,5474.868,1713,2507.662,1476.227,2355.062,121.798
1/15/2021 3:00:00 AM,5523.261,1701,2500.349,1476.098,2399.731,122.221
1/15/2021 4:00:00 AM,5643.841,1741,2564.866,1530.565,2509.562,124.624
1/15/2021 5:00:00 AM,5915.597,1840,2723.428,1622.241,2693.284,131.325
1/15/2021 6:00:00 AM,6243.773,2017,2946.663,1758.679,2981.02,142.957
1/15/2021 7:00:00 AM,6554.679,2155,3176.849,1869.544,3173.885,156.871
1/15/2021 8:00:00 AM,6594.286,2211,3281.621,1935.055,3206.013,166.301
1/15/2021 9:00:00 AM,6510.622,2238,3302.874,1885.485,3085.83,172.023
1/15/2021 10:00:00 AM,6403.167,2245,3223.53,1843.352,2996.553,174.887
1/15/2021 11:00:00 AM,6357.153,2184,3162.325,1773.876,2863.221,175.552
1/15/2021 12:00:00 PM,6289.25,2121,3099.281,1716.087,2846.465,175.014
1/15/2021 1:00:00 PM,6241.087,2098,3110.325,1641.83,2827.671,173.335
1/15/2021 2:00:00 PM,6205.969,2063,3102.586,1623.811,2886.845,172.606
1/15/2021 3:00:00 PM,6230.084,2048,3088.643,1605.769,2922.839,170.368
1/15/2021 4:00:00 PM,6274.988,2062,3109.028,1676.369,2986.916,174.83
1/15/2021 5:00:00 PM,6417.581,2125,3194.11,1776.94,3082.169,180.293
1/15/2021 6:00:00 PM,6413.233,2170,3233.658,1873.522,2966.344,176.811
1/15/2021 7:00:00 PM,6327.94,2133,3197.628,1879.709,2926.929,170.634
1/15/2021 8:00:00 PM,6199.365,2105,3145.779,1898.283,2785.358,164.396
1/15/2021 9:00:00 PM,6035.72,2048,3051.518,1840.035,2677.109,157.623
