time,temp,feelslike,dew,humidity,precip,precipprob,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,conditions,icon
03/09/2021 15:00,21.3,21.3,-4.7,17.15,0,0,0,0,14.7,227,1028.7,52.7,16,542,5,Partially cloudy,partly-cloudy-day
03/09/2021 16:00,21.5,21.5,-4.5,17.16,0,0,0,0,14.8,219,1028.2,52.7,16,388,4,Partially cloudy,partly-cloudy-day
03/09/2021 17:00,20.9,20.9,-4.7,17.38,0,0,0,0,11.1,247,1028.2,52.7,16,186,2,Partially cloudy,partly-cloudy-day
03/09/2021 18:00,17.6,17.6,-3.8,22.89,0,0,0,0,6.7,234,1028.6,52.7,16,25,0,Partially cloudy,partly-cloudy-day
03/09/2021 19:00,12.6,12.6,-0.5,40.41,0,0,0,0,4.5,96,1029.1,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/09/2021 20:00,11.8,11.8,-0.4,43.07,0,0,0,0,4.5,96,1029.1,59.3,16,0,0,Partially cloudy,partly-cloudy-night
03/09/2021 21:00,12.1,12.1,-0.8,40.77,0,0,0,0,8.4,307,1029.2,59.3,16,0,0,Partially cloudy,partly-cloudy-night
03/09/2021 22:00,11.8,11.8,-0.6,42.24,0,0,0,0,5.5,110,1029.3,59.3,16,0,0,Partially cloudy,partly-cloudy-night
03/09/2021 23:00,10.5,10.5,-0.8,45.38,0,0,0,0,3.2,257,1029.5,59.3,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 0:00,9.1,9.1,0.4,54.51,0,0,0,0,0,0,1029.5,59.3,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 1:00,7.9,7.9,0.3,58.54,0,0,0,0,0,0,1029.5,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 2:00,7,7,-0.3,59.7,0,0,0,0,3.2,110,1029.8,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 3:00,5.9,5.9,-0.1,65.33,0,0,0,0,0,0,1029.5,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 4:00,4.2,4.2,-0.1,73.27,0,0,0,0,0,0,1029.6,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 5:00,2.4,2.4,-0.6,80.71,0,0,0,0,3.2,125,1030,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 6:00,2.4,0.5,-0.9,78.83,0,0,0,0,6.8,134,1030.4,29.6,16,23.7,0,Partially cloudy,partly-cloudy-night
03/10/2021 7:00,3.2,3.2,-1,73.96,0,0,0,0,3.2,235,1031,16.3,15.6,29,0,Clear,clear-day
03/10/2021 8:00,7.5,7.5,2.2,68.97,0,0,0,0,0,0,1031.4,16.3,15.1,185,2,Clear,clear-day
03/10/2021 9:00,12.7,12.7,-0.1,41.28,0,0,0,0,3.2,250,1031.7,16.3,16,398,4,Clear,clear-day
03/10/2021 10:00,16.6,16.6,-0.9,30.49,0,0,0,0,0,0,1031.6,16.3,16,579,6,Clear,clear-day
03/10/2021 11:00,19.9,19.9,-1.2,24.12,0,0,0,0,8.7,285,1031.8,16.3,16,705,7,Clear,clear-day
03/10/2021 12:00,21.7,21.7,-2.4,19.72,0,0,0,0,11.5,170,1031.1,16.3,16,773,8,Clear,clear-day
03/10/2021 13:00,23,23,-2.7,17.93,0,0,0,0,17,175,1029.8,20.9,16,768,8,Partially cloudy,partly-cloudy-day
03/10/2021 14:00,23.5,23.5,-5.3,14.26,0,0,0,0,16.6,190,1028.9,20.9,16,710,7,Partially cloudy,partly-cloudy-day
03/10/2021 15:00,24,24,-4.3,14.98,0,0,0,0,21.9,175,1028.6,20.9,16,589,6,Partially cloudy,partly-cloudy-day
03/10/2021 16:00,24,24,-3.3,16.09,0,0,0,0,18.4,165,1027.9,20.9,16,408,4,Partially cloudy,partly-cloudy-day
03/10/2021 17:00,23,23,-3,17.52,0,0,0,0,14.8,172,1027.6,37.9,16,189,2,Partially cloudy,partly-cloudy-day
03/10/2021 18:00,20,20,-2.1,22.51,0,0,0,0,13.3,170,1028.2,52.7,16,27,0,Partially cloudy,partly-cloudy-day
03/10/2021 19:00,18.1,18.1,-1.4,26.79,0,0,0,0,14.5,162,1028.8,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 20:00,17.1,17.1,-0.8,29.55,0,0,0,0,14.9,160,1028.7,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 21:00,14.6,14.6,-0.2,36.3,0,0,0,0,14.9,166,1028.7,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 22:00,13.6,13.6,0.1,39.64,0,0,0,0,12.2,182,1029,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/10/2021 23:00,13.2,13.2,0.1,40.7,0,0,0,0,13.3,184,1028.7,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/11/2021 0:00,12,12,0.3,44.33,0,0,0,0,13.3,188,1028.3,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/11/2021 1:00,11.4,11.4,0.1,45.76,0,0,0,0,9,175,1028.5,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/11/2021 2:00,10.4,10.4,0.9,52.1,0,0,0,0,11.5,190,1028.5,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/11/2021 3:00,11.5,11.5,1.3,49.57,0,0,0,0,15.1,200,1027.9,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/11/2021 4:00,10.9,10.9,0.7,49.24,0,0,0,0,12.5,190,1027.9,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/11/2021 5:00,9.5,7.3,0.4,52.99,0,0,0,0,14.8,186,1028.2,16.3,16,0,0,Clear,clear-night
03/11/2021 6:00,9.3,7.2,0.1,52.75,0,0,0,0,14.1,190,1028.6,52.7,16,15.1,0,Partially cloudy,partly-cloudy-night
03/11/2021 7:00,9.4,7.3,0.5,53.89,0,0,0,0,13.7,186,1029,52.7,16,57,1,Partially cloudy,partly-cloudy-day
03/11/2021 8:00,12.4,12.4,0.9,45.51,0,0,0,0,15.1,210,1029.7,52.7,16,150,2,Partially cloudy,partly-cloudy-day
03/11/2021 9:00,16.2,16.2,2.1,38.72,0,0,0,0,16.8,208,1029.4,16.3,16,395,4,Clear,clear-day
03/11/2021 10:00,19,19,3.4,35.33,0,0,0,0,23.9,216,1028.7,16.3,16,571,6,Clear,clear-day
03/11/2021 11:00,21.8,21.8,4.4,31.94,0,0,0,0,22.9,218,1027.9,16.3,16,699,7,Clear,clear-day
03/11/2021 12:00,23.4,23.4,4.1,28.41,0,0,0,0,28.9,224,1026.8,16.3,16,763,8,Clear,clear-day
03/11/2021 13:00,24.3,24.3,3.6,26,0,0,0,0,32.2,212,1025.4,20.9,16,762,8,Partially cloudy,wind
03/11/2021 14:00,25.7,25.7,3.5,23.8,0,0,0,0,42.4,208,1024.6,20.9,16,697,7,Partially cloudy,wind
03/11/2021 15:00,25.2,25.2,2.6,23.07,0,0,0,0,34.4,200,1023.5,20.9,16,578,6,Partially cloudy,wind
03/11/2021 16:00,25.2,25.2,3,23.68,0,0,0,0,35.3,208,1023.3,20.9,16,400,4,Partially cloudy,wind
03/11/2021 17:00,23.2,23.2,2.7,26.14,0,0,0,0,33.5,195,1022.5,37.9,16,191,2,Partially cloudy,wind
03/11/2021 18:00,22.4,22.4,2.1,26.35,0,0,0,0,20.9,208,1023,37.9,16,38,0,Partially cloudy,partly-cloudy-day
03/11/2021 19:00,19.8,19.8,3.1,33.15,0,0,0,0,13.5,200,1024,16.3,16,5,0,Clear,clear-night
03/11/2021 20:00,17.2,17.2,3.3,39.69,0,0,0,0,14.3,188,1024.1,0,16,0,0,Clear,clear-night
03/11/2021 21:00,16.6,16.6,3.6,42.07,0,0,0,0,14,182,1024.3,0,16,0,0,Clear,clear-night
03/11/2021 22:00,16.7,16.7,4.1,43.03,0,0,0,0,15.4,194,1024.2,0,16,0,0,Clear,clear-night
03/11/2021 23:00,16.3,16.3,4.1,44.48,0,0,0,0,16.2,198,1024.4,0,16,0,0,Clear,clear-night
03/12/2021 0:00,16.3,16.3,4.3,45.12,0,0,0,0,17.2,204,1023.9,0,16,0,0,Clear,clear-night
03/12/2021 1:00,16.2,16.2,5,47.5,0,0,0,0,13.7,212,1023.9,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/12/2021 2:00,15.8,15.8,5.5,50.46,0,0,0,0,15.4,218,1023.6,16.3,16,0,0,Clear,clear-night
03/12/2021 3:00,14.1,14.1,5.9,57.93,0,0,0,0,15,198,1023.1,0,16,0,0,Clear,clear-night
03/12/2021 4:00,13.4,13.4,6.1,61.07,0,0,0,0,16.9,198,1022.7,16.3,16,0,0,Clear,clear-night
03/12/2021 5:00,14,14,6.5,60.66,0,0,0,0,14.4,206,1022.7,52.7,16,0,0,Partially cloudy,partly-cloudy-night
03/12/2021 6:00,15.1,15.1,7,58.53,0,0,0,0,14,218,1022.9,58.7,16,17.8,0,Partially cloudy,partly-cloudy-night
03/12/2021 7:00,15.1,15.1,7.4,60.09,0,0,0,0,15.1,224,1023.2,100,16,24,0,Overcast,cloudy
03/12/2021 8:00,16,16,7.2,55.95,0,0,0,0,12.9,246,1024.1,77.4,16,79,1,Partially cloudy,partly-cloudy-day
03/12/2021 9:00,17.9,17.9,7.3,50.21,0,0,0,0,15.1,246,1024.1,69.5,16,296,3,Partially cloudy,partly-cloudy-day
03/12/2021 10:00,20.1,20.1,8.1,45.73,0,0,0,0,17.5,265,1023.8,52.7,16,431,4,Partially cloudy,partly-cloudy-day
03/12/2021 11:00,22,22,9.1,43.75,0,0,0,0,20.5,280,1023.9,64.4,16,292,3,Partially cloudy,partly-cloudy-day
03/12/2021 12:00,22.4,22.4,9.6,44.3,0,0,0,0,16.2,276,1023.4,68.7,16,228,2,Partially cloudy,partly-cloudy-day
03/12/2021 13:00,20.5,20.5,10.9,54.34,0,0,0,0,15.8,260,1022.9,87.6,16,161,2,Partially cloudy,partly-cloudy-day
03/12/2021 14:00,20.3,20.3,10.8,54.1,0,0,0,0,18.9,248,1022.4,87.6,16,139,1,Partially cloudy,partly-cloudy-day
03/12/2021 15:00,19.4,19.4,11.1,58.65,0,0,0,0,15.4,244,1022.2,94.6,16,111,1,Overcast,cloudy
03/12/2021 16:00,19,19,11.8,62.99,0,0,0,0,15.4,264,1022.1,58.7,16,124,1,Partially cloudy,partly-cloudy-day
03/12/2021 17:00,20.1,20.1,11.3,56.81,0,0,0,0,12.1,250,1021,52.7,16,141,1,Partially cloudy,partly-cloudy-day
03/12/2021 18:00,19.1,19.1,11.2,60.22,0,0,0,0,8.2,248,1021,52.7,16,23,0,Partially cloudy,partly-cloudy-day
03/12/2021 19:00,17.2,17.2,10.9,66.52,0,0,0,0,7.2,242,1021.6,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/12/2021 20:00,16.7,16.7,11.2,70.05,0,0,0,0,8.3,271,1021.8,29.6,16,0,0,Partially cloudy,partly-cloudy-night
03/12/2021 21:00,16.2,16.2,10.5,69.25,0,0,0,0,8.3,268,1021.9,16.3,16,0,0,Clear,clear-night
03/12/2021 22:00,15.3,15.3,9.9,69.9,0,0,0,0,9.1,285,1022.4,16.3,16,0,0,Clear,clear-night
03/12/2021 23:00,13.9,13.9,8.5,70.07,0,0,0,0,7.8,304,1022.8,16.3,16,0,0,Clear,clear-night
3/13/2021 12:00:00 AM,12.6,12.6,7.6,71.38,0,0,0,0,7.2,308,1022.9,16.3,16,0,0,Clear,clear-night
3/13/2021 1:00:00 AM,12.9,12.9,5.6,61.2,0,0,0,0,7.7,300,1023.2,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 2:00:00 AM,12.8,12.8,4,55.39,0,0,0,0,5.7,300,1023.2,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 3:00:00 AM,11.4,11.4,5,64.84,0,0,0,0,0,0,1023.4,59.3,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 4:00:00 AM,12.4,12.4,2,49.21,0,0,0,0,5.5,316,1023.5,59.3,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 5:00:00 AM,10.5,10.5,3.2,60.97,0,0,0,0,6.6,25,1024.2,59.3,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 6:00:00 AM,11.2,11.2,-0.2,45.4,0,0,0,0,10.4,9,1025.2,52.7,16,18.7,0,Partially cloudy,partly-cloudy-night
3/13/2021 7:00:00 AM,11.3,11.3,-2.7,37.5,0,0,0,0,13.2,17,1026.1,52.7,16,44,0,Partially cloudy,partly-cloudy-day
3/13/2021 8:00:00 AM,12,12,-3.7,33.16,0,0,0,0,18.2,2,1027.2,52.7,16,104,1,Partially cloudy,partly-cloudy-day
3/13/2021 9:00:00 AM,12,12,-4.9,30.46,0,0,0,0,17.9,16,1028.2,52.7,16,132,1,Partially cloudy,partly-cloudy-day
3/13/2021 10:00:00 AM,12.1,12.1,-5.6,28.72,0,0,0,0,15.4,13,1028.7,52.7,16,236,2,Partially cloudy,partly-cloudy-day
3/13/2021 11:00:00 AM,13.4,13.4,-7,23.67,0,0,0,0,13.3,360,1028.7,52.7,16,469,5,Partially cloudy,partly-cloudy-day
3/13/2021 12:00:00 PM,14.4,14.4,-8.1,20.29,0,0,0,0,10.8,36,1028.3,52.7,16,611,6,Partially cloudy,partly-cloudy-day
3/13/2021 1:00:00 PM,15,15,-7.6,20.27,0,0,0,0,7.8,360,1027.3,59.3,16,576,6,Partially cloudy,partly-cloudy-day
3/13/2021 2:00:00 PM,15.7,15.7,-7.6,19.41,0,0,0,0,4.6,0,1026.2,59.3,16,568,6,Partially cloudy,partly-cloudy-day
3/13/2021 3:00:00 PM,16.9,16.9,-7.6,17.89,0,0,0,0,1.8,70,1025.5,67.5,16,496,5,Partially cloudy,partly-cloudy-day
3/13/2021 4:00:00 PM,16.4,16.4,-6.2,20.68,0,0,0,0,3.1,300,1025.1,59.3,16,237,2,Partially cloudy,partly-cloudy-day
3/13/2021 5:00:00 PM,15.7,15.7,-5.4,23.15,0,0,0,0,5.3,207,1024.5,52.7,16,154,2,Partially cloudy,partly-cloudy-day
3/13/2021 6:00:00 PM,13.7,13.7,-2.7,32.17,0,0,0,0,6.7,46,1024.3,52.7,16,31,0,Partially cloudy,partly-cloudy-day
3/13/2021 7:00:00 PM,10.8,10.8,-2,40.94,0,0,0,0,6.7,70,1024.1,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 8:00:00 PM,10,10,-1.5,44.69,0,0,0,0,7.7,145,1023.9,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 9:00:00 PM,8.2,6.4,-1,52.32,0,0,0,0,10.6,168,1023.9,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 10:00:00 PM,8.1,5.7,-1.7,50.07,0,0,0,0,13.8,192,1023.6,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/13/2021 11:00:00 PM,7.9,5.8,-1.7,50.95,0,0,0,0,11.5,200,1023.2,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 12:00:00 AM,6.1,4.7,-0.6,62.47,0,0,0,0,6.7,217,1023,16.3,16,0,0,Clear,clear-night
3/14/2021 1:00:00 AM,6.1,5.1,-0.5,62.62,0,0,0,0,5.5,281,1022.9,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 3:00:00 AM,4.8,4.8,-0.9,66.53,0,0,0,0,4.4,359,1022.8,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 4:00:00 AM,3,3,-0.8,76.02,0,0,0,0,0,0,1022.3,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 5:00:00 AM,2.1,2.1,-1.4,77.96,0,0,0,0,3.2,345,1022.2,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 6:00:00 AM,0.8,0.8,-1.8,82.81,0,0,0,0,0,0,1022.2,29.6,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 7:00:00 AM,0.1,0.1,-1.8,86.98,0,0,0,0,1.2,346,1022.1,16.3,16,35.4,0,Clear,clear-night
3/14/2021 8:00:00 AM,0.9,0.9,-1.7,82.62,0,0,0,0,0,0,1022.2,52.7,16,32,0,Partially cloudy,partly-cloudy-day
3/14/2021 9:00:00 AM,5.5,5.5,1.5,75.17,0,0,0,0,0,0,1022.6,52.7,16,155,2,Partially cloudy,partly-cloudy-day
3/14/2021 10:00:00 AM,10.9,10.9,-2.4,39.34,0,0,0,0,13.4,302,1022.7,29.6,16,397,4,Partially cloudy,partly-cloudy-day
3/14/2021 11:00:00 AM,14.3,14.3,-7,22.24,0,0,0,0,13,301,1022.2,52.7,16,571,6,Partially cloudy,partly-cloudy-day
3/14/2021 12:00:00 PM,15.7,15.7,-5.5,22.87,0,0,0,0,14.8,268,1021.5,52.7,16,701,7,Partially cloudy,partly-cloudy-day
3/14/2021 1:00:00 PM,17.1,17.1,-5.6,20.66,0,0,0,0,12,288,1020.2,37.9,16,758,8,Partially cloudy,partly-cloudy-day
3/14/2021 2:00:00 PM,17.6,17.6,-4.9,21.23,0,0,0,0,21.6,310,1019.3,52.7,16,741,7,Partially cloudy,partly-cloudy-day
3/14/2021 3:00:00 PM,18,18,-5,20.48,0,0,0,0,22.2,292,1018,52.7,16,478,5,Partially cloudy,partly-cloudy-day
3/14/2021 4:00:00 PM,17.2,17.2,-6.1,19.87,0,0,0,0,21.4,268,1017.7,52.7,16,204,2,Partially cloudy,partly-cloudy-day
3/14/2021 5:00:00 PM,16.7,16.7,-5.9,20.73,0,0,0,0,20.2,242,1017,52.7,16,184,2,Partially cloudy,partly-cloudy-day
3/14/2021 6:00:00 PM,16.5,16.5,-5.6,21.48,0,0,0,0,17.7,248,1016.7,52.7,16,202,2,Partially cloudy,partly-cloudy-day
3/14/2021 7:00:00 PM,15.6,15.6,-4.2,25.26,0,0,0,0,15.5,237,1017.3,52.7,16,38,0,Partially cloudy,partly-cloudy-day
3/14/2021 8:00:00 PM,14.4,14.4,-3.5,28.71,0,0,0,0,8.6,280,1018.5,52.7,15.6,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 9:00:00 PM,13.4,13.4,-2.8,32.37,0,0,0,0,14.4,347,1020,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 10:00:00 PM,14,14,-6.2,24.19,0,0,0,0,19.7,360,1021,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/14/2021 11:00:00 PM,12.8,12.8,-9.3,20.41,0,0,0,0,23.4,5,1022.6,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 12:00:00 AM,11.3,11.3,-12.4,17.81,0,0,0,0,19.7,2,1023.5,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 1:00:00 AM,9.9,6.7,-13.1,18.4,0,0,0,0,26.7,2,1023.9,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 2:00:00 AM,8.3,5,-12.6,21.33,0,0,0,0,23.2,7,1024.4,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 3:00:00 AM,7.3,4.1,-13.7,20.76,0,0,0,0,19.5,354,1025,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 4:00:00 AM,6.7,3.1,-11.5,25.89,0,0,0,0,21,4,1025.2,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 5:00:00 AM,5.6,1.7,-10.6,30.01,0,0,0,0,21.5,15,1026,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 6:00:00 AM,4,-0.2,-12.8,28.23,0,0,0,0,20,8,1027,52.7,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 7:00:00 AM,3,-0.9,-12.9,30.03,0,0,0,0,15.9,11,1028.2,52.7,16,5,0,Partially cloudy,partly-cloudy-night
3/15/2021 8:00:00 AM,2.3,-1.1,-12.6,32.13,0,0,0,0,12.7,4,1028.9,52.7,16,41,0,Partially cloudy,partly-cloudy-day
3/15/2021 9:00:00 AM,3.2,-0.8,-13.1,29.07,0,0,0,0,17.9,19,1029.8,52.7,16,196,2,Partially cloudy,partly-cloudy-day
3/15/2021 10:00:00 AM,4.2,0.8,-14,25.17,0,0,0,0,15.4,13,1030.7,52.7,16,384,4,Partially cloudy,partly-cloudy-day
3/15/2021 11:00:00 AM,5.8,3.6,-14.4,21.85,0,0,0,0,10.2,17.6,1030.8,52.7,16,594,6,Partially cloudy,partly-cloudy-day
3/15/2021 12:00:00 PM,7.3,5.5,-14.4,19.84,0,0,0,0,9.4,343,1030.4,52.7,16,740,7,Partially cloudy,partly-cloudy-day
3/15/2021 1:00:00 PM,8.1,6.7,-14.5,18.48,0,0,0,0,8.6,14,1030,52.7,16,787,8,Partially cloudy,partly-cloudy-day
3/15/2021 2:00:00 PM,9.5,8,-14,17.5,0,0,0,0,10.5,350,1029.2,52.7,16,771,8,Partially cloudy,partly-cloudy-day
3/15/2021 3:00:00 PM,9.4,9.4,-15.2,16.09,0,0,0,0,1.8,46,1028.3,67.5,16,544,5,Partially cloudy,partly-cloudy-day
3/15/2021 4:00:00 PM,10,10,-14.9,15.76,0,0,0,0,0,0,1027.9,67.5,16,394,4,Partially cloudy,partly-cloudy-day
3/15/2021 5:00:00 PM,9.4,8.9,-14.1,17.51,0,0,0,0,5.4,313,1027.7,52.7,16,183,2,Partially cloudy,partly-cloudy-day
3/15/2021 6:00:00 PM,9.1,8.6,-13.7,18.38,0,0,0,0,5.5,15,1027.2,59.3,16,64,1,Partially cloudy,partly-cloudy-day
3/15/2021 7:00:00 PM,8.6,8.6,-12.6,20.77,0,0,0,0,3.2,22,1027.5,59.3,16,25,0,Partially cloudy,partly-cloudy-day
3/15/2021 8:00:00 PM,8.3,8.3,-11.4,23.36,0,0,0,0,0,0,1027.6,86.3,16,0,0,Partially cloudy,partly-cloudy-night
3/15/2021 9:00:00 PM,7.1,4.9,-7.6,34.22,0,0,0,0,11.2,78,1027.4,100,16,0,0,Overcast,cloudy
3/15/2021 10:00:00 PM,6.3,4.1,-6.2,40.52,0,0,0,0,10.3,158,1028.1,100,16,0,0,Overcast,cloudy
3/15/2021 11:00:00 PM,4.4,2.3,-1.4,66.24,0.3,100,0,0,8.7,135,1029.5,100,16,0,0,"Rain, Overcast",rain
3/16/2021 12:00:00 AM,2.9,0.4,-0.2,79.98,0.23,100,0,0,9,155,1028.8,100,16,0,0,"Rain, Overcast",rain
3/16/2021 1:00:00 AM,1.5,1.5,0.6,94.19,0.92,100,0,0,3.1,355,1028.3,100,14.9,0,0,"Snow, Rain, Overcast",rain
3/16/2021 2:00:00 AM,1.7,-0.1,0.6,92.64,1.61,100,0,0,6.1,127,1027.9,100,11.9,0,0,"Snow, Rain, Overcast",rain
3/16/2021 3:00:00 AM,1.8,-0.3,1.1,94.84,0.24,100,0,0,6.9,147,1026.7,100,15.6,0,0,"Snow, Rain, Overcast",rain
3/16/2021 4:00:00 AM,2.1,-0.5,1.1,92.85,0,0,0,0,9,182,1025.8,97.9,16,0,0,Overcast,cloudy
3/16/2021 5:00:00 AM,2.1,-1.3,1.2,93.66,0,0,0,0,12.2,182,1025.5,100,16,0,0,Overcast,cloudy
3/16/2021 6:00:00 AM,2.2,-0.4,1.1,92.05,0,0,0,0,9,174,1025,100,16,0,0,Overcast,cloudy
3/16/2021 7:00:00 AM,2.2,-0.6,1.5,95.05,0,0,0,0,9.8,172,1025,100,16,14.5,0,Overcast,cloudy
3/16/2021 8:00:00 AM,2.6,0.1,1.5,92.48,0,0,0,0,9,172,1024.6,100,15.4,15,0,Overcast,cloudy
3/16/2021 9:00:00 AM,2.8,0.6,1.7,92.5,0,0,0,0,8,172,1024.7,100,15.1,55,1,Overcast,cloudy
3/16/2021 10:00:00 AM,3.3,0.8,2,90.98,0,0,0,0,9.4,143,1024.8,100,15.6,77,1,Overcast,cloudy
3/16/2021 11:00:00 AM,3.9,1.5,2.2,88.7,0,0,0,0,9.7,131,1024.4,100,16,146,1,Overcast,cloudy
3/16/2021 12:00:00 PM,4.4,2.3,2.7,89.12,0,0,0,0,8.5,142,1023.9,100,15.4,131,1,Overcast,cloudy
3/16/2021 1:00:00 PM,5,2.9,3,86.78,0,0,0,0,9,129,1023.3,100,15.2,133,1,Overcast,cloudy
3/16/2021 2:00:00 PM,5.4,3.6,3.5,87.61,0,0,0,0,8,117,1022.4,100,13,129,1,Overcast,cloudy
3/16/2021 3:00:00 PM,5.5,3.9,3.8,88.88,0,0,0,0,7.2,105,1021.4,100,6.5,94,1,Overcast,cloudy
3/16/2021 4:00:00 PM,5.5,3.6,4.2,91.73,0,0,0,0,8.5,87,1020.9,100,3.3,67,1,Overcast,cloudy
3/16/2021 5:00:00 PM,5.6,3.7,4.3,91.74,0.2,100,0,0,8.3,79,1020.7,100,4.3,58,1,"Rain, Overcast",rain
3/16/2021 6:00:00 PM,5.5,3.6,4.3,91.96,0,0,0,0,8.7,92,1020.3,100,6.3,33,0,Overcast,cloudy
3/16/2021 7:00:00 PM,5.5,3.7,4.8,95.09,0,0,0,0,8.2,94,1020.5,100,6.3,12,0,Overcast,cloudy
3/16/2021 8:00:00 PM,5.5,3.7,4.4,92.56,0,0,0,0,8.2,96,1020.2,100,6.4,0,0,Overcast,cloudy
3/16/2021 9:00:00 PM,5.5,4.6,4.4,92.56,0,0,0,0,5.3,71,1020.1,100,13,0,0,Overcast,cloudy
3/16/2021 10:00:00 PM,5.5,5.5,4.4,92.56,0,0,0,0,3.2,29,1020,100,10.1,0,0,Overcast,cloudy
3/16/2021 11:00:00 PM,5.6,4.3,4.8,94.53,0,0,0,0,6.2,37,1019.8,100,5.7,0,0,Overcast,cloudy
3/17/2021 12:00:00 AM,5.4,3.6,4.8,95.44,0,0,0,0,8.1,3,1020.3,100,4.8,0,0,Overcast,cloudy
3/17/2021 1:00:00 AM,5.4,3.3,4.4,93.36,0,0,0,0,9.3,20,1019.7,100,7.8,0,0,Overcast,cloudy
3/17/2021 2:00:00 AM,5.4,4.3,4.8,95.9,0,0,0,0,5.5,7,1019.4,100,5.4,0,0,Overcast,cloudy
3/17/2021 3:00:00 AM,5.5,4,4.8,95.09,0,0,0,0,7.2,355,1019.5,100,6,0,0,Overcast,cloudy
3/17/2021 4:00:00 AM,5.5,4,4.8,95.09,0,0,0,0,7.2,351,1019.3,100,4.8,0,0,Overcast,cloudy
3/17/2021 5:00:00 AM,5.5,4.1,4.8,95.09,0,0,0,0,6.7,342,1019.4,100,3,0,0,Overcast,cloudy
3/17/2021 6:00:00 AM,5.5,3.6,4.8,95.09,0,0,0,0,8.7,359,1019.8,100,2.2,0,0,Overcast,cloudy
3/17/2021 7:00:00 AM,5.5,4.1,5.2,97.67,0,0,0,0,6.7,349,1020.5,100,2.4,11.5,0,Overcast,cloudy
3/17/2021 8:00:00 AM,5.6,3.4,5.3,98.12,0,0,0,0,9.9,356,1020.8,100,1.3,12,0,Overcast,cloudy
3/17/2021 9:00:00 AM,6.1,4.3,5.5,96.11,0,0,0,0,8.6,360,1021.2,100,2,71,1,Overcast,cloudy
3/17/2021 10:00:00 AM,6.9,5.1,6.4,96.66,0,0,0,0,9,22,1021.6,100,3,144,1,Overcast,cloudy
3/17/2021 11:00:00 AM,7.8,5.6,6.7,92.78,0,0,0,0,12.2,7,1021.6,100,10.8,209,2,Overcast,cloudy
3/17/2021 12:00:00 PM,9.1,7.8,6.9,86.52,0,0,0,0,8.5,18,1021.6,100,16,222,2,Overcast,cloudy
3/17/2021 1:00:00 PM,9.7,8.8,6.6,81.24,0,0,0,0,7.3,38,1021.5,100,16,245,2,Overcast,cloudy
